id,name,city,address,query_usada,latitude,longitude,status
00a9cb61-05ce-4f42-8adf-421eb74b6dc4,San Antonio de Padua,Rosario,,"San Antonio de Padua, Rosario, Santa Fe, Argentina",-32.9386566,-60.7132536,ok
5a637116-b959-48ab-95e6-56eb05494a21,Capilla Dios Padre y Ntra. Sra. de la Divina Providencia,Rosario,José Ingeniero y Acevedo,"Capilla Dios Padre y Ntra. Sra. de la Divina Providencia, Rosario, Santa Fe, Argentina",,,no_encontrado
77f7e633-1f3b-4f87-8049-a836e8dd45a3,Capilla Ntra. Sra. de Itatí,Rosario,– Bº Unidad,"Capilla Ntra. Sra. de Itatí, Rosario, Santa Fe, Argentina",-32.8869651,-60.7048855,ok_fallback
b7888d58-c547-40a5-b4ff-16831e9af34e,Capilla Ntro. Señor de los Milagros de Mailín,Las Parejas,calle 25 nº 1400,"Capilla Ntro. Señor de los Milagros de Mailín, Las Parejas, Santa Fe, Argentina",,,no_encontrado
7d31ae2f-4cfb-4ba7-878a-fe6492a9cd70,"Capilla San Francisco de Asís – Hospital Centenario,",Rosario,Urquiza 3101,"Capilla San Francisco de Asís – Hospital Centenario,, Rosario, Santa Fe, Argentina",,,no_encontrado
98de0018-8aba-4b97-9bcb-d1d741adebea,Iglesia San Roque,Cañada de Gomez,Rucci s/n - LUIS PALACIOS,"Iglesia San Roque, Cañada de Gomez, Santa Fe, Argentina",,,no_encontrado
ac9c9c00-1ff3-47b5-b476-9f7d6a6f2652,Iglesia Santa Rosa de Lima,Lucio Lopez,LUCIO LÓPEZ,"Iglesia Santa Rosa de Lima, LUCIO LÓPEZ, Lucio Lopez, Santa Fe, Argentina",-32.7153954,-61.0175514,ok
6113f078-6f21-47be-aa54-3cb2a4250193,Ermita María Auxiliadora,Colonia Medici,COLONIA MEDICI,"Ermita María Auxiliadora, Colonia Medici, Santa Fe, Argentina",,,no_encontrado
6c9e2c81-5610-42f7-9652-492551b25d1d,Capilla San José,Villa Constitución,,"Capilla San José, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
978e8396-91a4-4755-90f0-0cf1ba37172a,Capilla San Lorenzo Mártir,Villa Constitución,,"Capilla San Lorenzo Mártir, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
e52427f3-3206-4d7d-9c6c-73483946e071,Capilla Ntra. Sra. de Fátima,Pueblo Esther,MONTE FLORES,"Capilla Ntra. Sra. de Fátima, Pueblo Esther, Santa Fe, Argentina",,,no_encontrado
09145ae9-4767-475e-ab63-1f4cfb1c7e1a,Capilla Ntra. Sra. de la Merced,Pueblo Esther,"Plaza Central, ALVEAR","Capilla Ntra. Sra. de la Merced, Pueblo Esther, Santa Fe, Argentina",,,no_encontrado
7941d099-0fa2-44c0-bfe8-6c881abfcfa0,Iglesia San José,Pueblo Esther,"San José 277, GENERAL LAGOS","Iglesia San José, Pueblo Esther, Santa Fe, Argentina",,,no_encontrado
01cac7d4-f049-4204-93e0-cd11c7e3bcab,Capilla San Francisco Solano,Rosario,Callao s/n,"Capilla San Francisco Solano, Rosario, Santa Fe, Argentina",,,no_encontrado
c8514412-59c3-4a82-81e4-bbddfe83c1ad,Capilla San Juan Bautista,Rosario,Av. N.S. del Rosario e Iriondo,"Capilla San Juan Bautista, Rosario, Santa Fe, Argentina",,,no_encontrado
66c9bc8b-b4b1-485c-9041-7804cd3723d5,Capilla sede de OSCUS,Rosario,Santiago 5129,"Capilla sede de OSCUS, Rosario, Santa Fe, Argentina",,,no_encontrado
e84eac03-44df-41aa-9560-ce8e7ff462f9,Oratorio Ntra. Sra. de Itatí,Rosario,Constitución 5334,"Oratorio Ntra. Sra. de Itatí, Rosario, Santa Fe, Argentina",,,no_encontrado
7b7d8a1c-c9c9-45d1-93ac-235f82079f5f,Capilla Sagrado Corazón de Jesús.,Rosario,"Lamadrid 20,","Capilla Sagrado Corazón de Jesús., Rosario, Santa Fe, Argentina",-32.9794951,-60.6321856,ok_fallback
ec9174d0-ec22-455a-b688-415bba9c7a65,Capilla Asunción de la Santísima Virgen,Correa,"zona rural, BERRETA","Capilla Asunción de la Santísima Virgen, Correa, Santa Fe, Argentina",,,no_encontrado
a27a7a42-3e2f-483d-8558-d6261f7f226f,Capilla Ntra. Sra. de Luján,Armstrong,Belville s/n,"Capilla Ntra. Sra. de Luján, Armstrong, Santa Fe, Argentina",,,no_encontrado
95c280ea-d351-4915-8ade-3ec71581e668,Capilla Ntra. Sra. de Luján,Correa,Belgrano y 1º de Mayo,"Capilla Ntra. Sra. de Luján, Correa, Santa Fe, Argentina",,,no_encontrado
e06b8c4e-846a-4f48-b4bd-56bf3aa546bd,Ermita Virgen de Schöenstatt,Armstrong,Plaza Flotron,"Ermita Virgen de Schöenstatt, Armstrong, Santa Fe, Argentina",,,no_encontrado
a52f7694-74ca-40e0-84e3-eed01d886e52,Capilla María Madre de los niños,Rosario,Bº Mangrullo,"Capilla María Madre de los niños, Rosario, Santa Fe, Argentina",,,no_encontrado
8ac68e1a-47b7-4168-9e76-9fdd5c6947f9,Gruta Virgen de la Natividad del Señor,Rosario,Av. Arijón y Arroyo,"Gruta Virgen de la Natividad del Señor, Rosario, Santa Fe, Argentina",,,no_encontrado
72100c2c-cd33-47c0-89ef-7528d01817f3,Capilla Virgen Niña,Rosario,3 de Febrero y Mendoza,"Capilla Virgen Niña, Rosario, Santa Fe, Argentina",,,no_encontrado
d164fdd4-ee6f-462d-a893-40225e916d2b,Capilla San Roque,Rosario,Rouillón 2040,"Capilla San Roque, Rosario, Santa Fe, Argentina",-31.4177421,-64.1785544,ok_fallback
fd31a75a-558f-49f5-857a-40d4daed6108,Oratorio Sagrado Corazón,Rosario,Pje. Curupaití 5800,"Oratorio Sagrado Corazón, Rosario, Santa Fe, Argentina",,,no_encontrado
e0cc2e10-dfe9-49eb-9261-0430ab14c612,Iglesia San Pedro Apóstol,Montes de Oca,"Moreno 164, BOUQUET","Iglesia San Pedro Apóstol, Montes de Oca, Santa Fe, Argentina",,,no_encontrado
09968323-1cda-43bc-9095-4a26fc26e550,Capilla del Hogar de ancianos,Montes de Oca,Calle Buenos Aires s/n,"Capilla del Hogar de ancianos, Montes de Oca, Santa Fe, Argentina",,,no_encontrado
a470713d-ba78-4976-ab83-c905176be970,Capilla Ntra. Sra. del Pilar,Montes de Oca,Paraje Campo La Amistad,"Capilla Ntra. Sra. del Pilar, Montes de Oca, Santa Fe, Argentina",,,no_encontrado
cb39fafc-62ea-43d6-a3f1-ff956558b71c,Iglesia Santa Teresa del Niño Jesús,Zavalla,Av.Colón s/n CORONEL ARNOLD,"Iglesia Santa Teresa del Niño Jesús, Zavalla, Santa Fe, Argentina",,,no_encontrado
d2be9beb-8525-418d-9305-e6c02e7edc85,Capilla del Hospital Roque Sáenz Peña,Rosario,Laprida 5381,"Capilla del Hospital Roque Sáenz Peña, Rosario, Santa Fe, Argentina",,,no_encontrado
2cc45ced-9e11-4587-8963-149a06aa3b23,Capilla Jesús Misericordioso,Rosario,Braille 1999,"Capilla Jesús Misericordioso, Rosario, Santa Fe, Argentina",,,no_encontrado
e58b13f6-0643-42d6-ae6a-2dbc279f5c0e,Capilla Santa María Goretti,Villa Constitución,"Dorrego Vallese, Bº Evita","Capilla Santa María Goretti, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
7a05fc38-9969-45f4-8c0e-b8caeb2d846b,Capilla Cristo Rey,Villa Constitución,Vallese y Bolivar s/n Bº San Miguel Arcángel,"Capilla Cristo Rey, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
c7686278-053c-4123-a5d4-63c306d906f8,Capilla Ntra. Sra. de la Consolación,Rosario,Cerrito y Servando Bayo,"Capilla Ntra. Sra. de la Consolación, Rosario, Santa Fe, Argentina",,,no_encontrado
d0fdf171-769a-434b-b4d5-5178b94b355e,Capilla Santa Teresita,Villa Constitución,Bº Santa Teresita,"Capilla Santa Teresita, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
c8411295-2a90-4797-816d-538e1545e068,Capilla San Antonio de Padua,Bigand,Zona rural,"Capilla San Antonio de Padua, Bigand, Santa Fe, Argentina",,,no_encontrado
ed945d6e-f254-4a13-8ccc-abaafcc5a893,Capilla Santa Rita de Casia,Rosario,Cochabamba 4000,"Capilla Santa Rita de Casia, Rosario, Santa Fe, Argentina",,,no_encontrado
1bd0c04d-a941-4bd4-af15-97dfd37734c6,Capilla Ntra. Sra. de la Merced,Fray Luis Beltran,,"Capilla Ntra. Sra. de la Merced, Fray Luis Beltran, Santa Fe, Argentina",,,no_encontrado
33c5251d-c036-4e82-b290-041a71b39fd5,Capilla San Cayetano,Fray Luis Beltran,"Las Heras 236, Bº 3 de Febrero","Capilla San Cayetano, Fray Luis Beltran, Santa Fe, Argentina",,,no_encontrado
fe38f3c6-ed87-432b-b85a-39546b1733a0,Capilla San Ignacio de Loyola,Fray Luis Beltran,Bº Gral. Savio de la Fábrica Militar,"Capilla San Ignacio de Loyola, Fray Luis Beltran, Santa Fe, Argentina",,,no_encontrado
2c41b81c-0dc0-495c-a869-ac5164e02053,Capilla Santa Rita,Fray Luis Beltran,Bº Remedios de Escalada de San Martín,"Capilla Santa Rita, Fray Luis Beltran, Santa Fe, Argentina",-32.7807344,-60.7225959,ok_fallback
9d6e267c-e0ae-4442-bf83-1b0eaa5de6db,Iglesia Ntra. Sra. del Rosario,Peyrano,GENERAL GELLY,"Iglesia Ntra. Sra. del Rosario, Peyrano, Santa Fe, Argentina",,,no_encontrado
7ab57ce2-2fcd-4dae-9105-64a7b5e766aa,Capilla Ntra. Sra. de Luján,Fighiera,"La Costa, Zona Rural","Capilla Ntra. Sra. de Luján, Fighiera, Santa Fe, Argentina",,,no_encontrado
06c5ee33-0f71-445e-81f0-339f8c26db90,Capilla del Monasterio de Carmelitas Descalzas,Pueblo Esther,Reconquista s/n,"Capilla del Monasterio de Carmelitas Descalzas, Pueblo Esther, Santa Fe, Argentina",,,no_encontrado
5ab0b0d3-1ac3-44ea-95b8-67022e0b8ad9,Capilla Ntra. Sra. de Itatí,Rosario,Córdoba y San Juan,"Capilla Ntra. Sra. de Itatí, Rosario, Santa Fe, Argentina",-32.8869651,-60.7048855,ok_fallback
e4d583db-2f56-4dfd-8502-a68fe9707e48,Centro pastoral Ntra. Sra. de Lourdes,Villa Constitución,,"Centro pastoral Ntra. Sra. de Lourdes, Villa Constitución, Santa Fe, Argentina",,,no_encontrado
e16b44b8-393a-41c0-9b5b-2cc33fd59ba7,Iglesia Ntra. Sra. de Luján,Fighiera,ALBARELLOS,"Iglesia Ntra. Sra. de Luján, Fighiera, Santa Fe, Argentina",,,no_encontrado
37d496a1-446e-4ae0-9d04-1c2b05b4f148,Iglesia San Esteban,Fighiera,VILLA AMELIA,"Iglesia San Esteban, Fighiera, Santa Fe, Argentina",,,no_encontrado
a0c54c2b-0be0-4d30-9cee-f874c1081a1c,Capilla Medalla Milagrosa,Pérez,"Pueyrredón 748, Bº Talleres Nuevos","Capilla Medalla Milagrosa, Pérez, Santa Fe, Argentina",,,no_encontrado
6554ab54-fd60-49de-9f3f-098a8417d099,"Capilla Ntra. Sra. de la Paz, Cementerio El Prado",Pérez,Ruta 33,"Capilla Ntra. Sra. de la Paz, Cementerio El Prado, Pérez, Santa Fe, Argentina",,,no_encontrado
9d166f76-3b85-418e-ab1a-8661be0d256a,Capilla Ntra. Sra. de Luján,Pérez,"San Sebastián 2180, Bº Talleres","Capilla Ntra. Sra. de Luján, Pérez, Santa Fe, Argentina",,,no_encontrado
4f9e0a2b-cec2-45e2-84d3-bf55c93be27e,Capilla Ntra. Sra. del Rosario,Pérez,"Neuquén 1453, Bº Guardia Nacional","Capilla Ntra. Sra. del Rosario, Pérez, Santa Fe, Argentina",,,no_encontrado
95882a79-7c2f-4541-99c0-5d299bdbe94f,Capilla Ntra. Sra. del Rosario de San Nicolás,Pujato,Lavalle 1047,"Capilla Ntra. Sra. del Rosario de San Nicolás, Pujato, Santa Fe, Argentina",,,no_encontrado
730bac2d-b2e6-408b-9881-1e9df9f252c7,Capilla Perpetuo socorro,Pérez,"Juan XXIII 1756, Bº Mitre","Capilla Perpetuo socorro, Pérez, Santa Fe, Argentina",,,no_encontrado
6675271b-9546-460d-ac94-67719bc0a182,Capilla Sagrado Corazón,Pérez,"Rivadavia 560,Bº Norte","Capilla Sagrado Corazón, Pérez, Santa Fe, Argentina",,,no_encontrado
c769c3ee-f9e0-4d5d-b659-b8bb776c76bd,Capilla San Juan María Vianney,Pérez,"El Sauce y El Hornero, Bº Cabin 9","Capilla San Juan María Vianney, Pérez, Santa Fe, Argentina",,,no_encontrado
b6f99d26-1e1a-4b27-9840-3a7e2d460956,Capilla Virgen Niña,Pérez,"Esquivel s/n, Bº Villa América","Capilla Virgen Niña, Pérez, Santa Fe, Argentina",,,no_encontrado
21ddf78e-9311-45f7-add8-b4963948bf18,Capilla Ntra. Sra. de los Remedios,Godoy,Paraje ORATORIO MORANTE,"Capilla Ntra. Sra. de los Remedios, Godoy, Santa Fe, Argentina",,,no_encontrado
09517ed7-3f5a-4b48-9ac5-b05c8899261a,Capilla Sagrado Corazón de Jesús,Godoy,Sara Rueda s/n – RUEDA,"Capilla Sagrado Corazón de Jesús, Godoy, Santa Fe, Argentina",,,no_encontrado
b7b04c1c-f43c-4f6a-a433-6c6ca7341a9e,Capilla Santa Teresita del Niño Jesús,Godoy,Chacabuco s/n - J. B. MOLINA,"Capilla Santa Teresita del Niño Jesús, Godoy, Santa Fe, Argentina",,,no_encontrado
191edc37-7125-49b6-a7cd-4249eef6ec10,Capilla de PAMI II (Ex hospital Freyre,Rosario,,"Capilla de PAMI II (Ex hospital Freyre, Rosario, Santa Fe, Argentina",,,no_encontrado
307503b7-f6cb-4287-b404-5d42bbb7afed,Capilla Ntra. Sra. de Fátima,Carcarañá,Bermejo s/n,"Capilla Ntra. Sra. de Fátima, Carcarañá, Santa Fe, Argentina",,,no_encontrado
6395fe84-619d-414d-a055-a277cd129dce,Capilla Sagrado Corazón de Jesús,Carcarañá,25 de Mayo s/n,"Capilla Sagrado Corazón de Jesús, Carcarañá, Santa Fe, Argentina",,,no_encontrado
eaf18e4e-7dea-4f48-a83b-69d592e241b4,"Capilla del Pensionado de Franciscanas,",Rosario,1º de Mayo 1557 y Montevideo,"Capilla del Pensionado de Franciscanas,, Rosario, Santa Fe, Argentina",,,no_encontrado
ad7ec086-cf5d-48de-b615-0a9e92c8eb92,Capilla Ntra. Sra. de la Esperanza,Rosario,Cerrito y Beruti.,"Capilla Ntra. Sra. de la Esperanza, Rosario, Santa Fe, Argentina",,,no_encontrado
53f3b1fd-51b9-4cd4-ae0e-f9e5821d6834,Capilla San José del Hospital Provincial,Rosario,Alem y 9 de Julio,"Capilla San José del Hospital Provincial, Rosario, Santa Fe, Argentina",,,no_encontrado
4d374aba-1d5a-466f-821f-1471931cf014,Capilla del Colegio Ntra. Sra. del Rosario,Arequito,9 de Julio 1120,"Capilla del Colegio Ntra. Sra. del Rosario, Arequito, Santa Fe, Argentina",,,no_encontrado
ccc3abeb-ca9b-4b2e-8095-2fadebb37307,Capilla María Auxiliadora,Arequito,9 de Julio y Mecozzi,"Capilla María Auxiliadora, Arequito, Santa Fe, Argentina",,,no_encontrado
5f891f65-1132-4a98-8763-2caf7d3f1ab1,Capilla Ntra. Sra. de Fátima,Arequito,Manino y San Juan,"Capilla Ntra. Sra. de Fátima, Arequito, Santa Fe, Argentina",,,no_encontrado
7ac0a981-321c-4f69-8f0d-0e89cabaa3be,Capilla San Juan Bautista de La Salle,Rosario,Bv. Oroño 770,"Capilla San Juan Bautista de La Salle, Rosario, Santa Fe, Argentina",,,no_encontrado
fffbe532-5ba1-4fca-b0ba-655b6c6b7cda,"Capilla Sagrado Corazón, Padres Escolapios",Rosario,Maipú 1300,"Capilla Sagrado Corazón, Padres Escolapios, Rosario, Santa Fe, Argentina",,,no_encontrado
f8e35538-b2be-4598-a6e9-f10752975a06,"Capilla San Antonio María Gianelli,",Rosario,San Juan 556,"Capilla San Antonio María Gianelli,, Rosario, Santa Fe, Argentina",,,no_encontrado
3d0302eb-9795-4ee8-bcd3-be84ea4db804,"Capilla San José, Círculo Católico de Obreros,",Rosario,Buenos Aires 900,"Capilla San José, Círculo Católico de Obreros,, Rosario, Santa Fe, Argentina",,,no_encontrado
01b9fe68-bce1-4fde-97b3-cfc8e5bf3cbc,Capilla María Madre de las Vocaciones,Rosario,Moreno y Arrieta,"Capilla María Madre de las Vocaciones, Rosario, Santa Fe, Argentina",,,no_encontrado
0d254a8b-a373-4dec-9dd8-b69c36aeed32,Capilla Ntra. Sra. de la Granada,Rosario,"Pje. 514, nº 6474","Capilla Ntra. Sra. de la Granada, Rosario, Santa Fe, Argentina",,,no_encontrado
d43db0f1-861e-4b9c-a091-2a5dcce1fbc0,Capilla Ntra. Sra. de las Flores,Rosario,Pte. Roca y  KHANTUTA,"Capilla Ntra. Sra. de las Flores, Rosario, Santa Fe, Argentina",,,no_encontrado
6d267e3c-9837-4523-8cad-f6fd53be4d12,Oratorio Jesús Misericordioso,Rosario,Italia y Vías FF.CC.,"Oratorio Jesús Misericordioso, Rosario, Santa Fe, Argentina",,,no_encontrado
fce2506c-2563-4faa-a6c1-b55d18f65d55,Capilla Ntra. Sra. de Luján,Sn. José de la Esquina,Av. Belgrano 1289,"Capilla Ntra. Sra. de Luján, Sn. José de la Esquina, Santa Fe, Argentina",,,no_encontrado
31e92995-430f-41b4-9fc7-cfeadb2b1ece,"Capilla María Auxiliadora del Instituto ""Ceferino Namuncurá """,Rosario,,"Capilla María Auxiliadora del Instituto ""Ceferino Namuncurá "", Rosario, Santa Fe, Argentina",,,no_encontrado
e2bb065d-e4de-4444-a6c6-1018f7109b43,Capilla Ntra. Sra. de Itatí,Pérez,"Santa Fe 1008, Bº Terraplén","Capilla Ntra. Sra. de Itatí, Pérez, Santa Fe, Argentina",,,no_encontrado
32c8ff94-05fd-4e17-90a1-5edcbdc895fa,Capilla Ntra. Sra. de Itatí,Carcarañá,La Plata s/n,"Capilla Ntra. Sra. de Itatí, Carcarañá, Santa Fe, Argentina",,,no_encontrado
b471e5bc-1bd7-4c1b-b472-a4fcb4f40415,"Capilla Ntra. Sra. de la Misericordia, Hnas. de Ntra. Sra. de la Misericordia",Sn. José de la Esquina,25 de Mayo 150,"Capilla Ntra. Sra. de la Misericordia, Hnas. de Ntra. Sra. de la Misericordia, Sn. José de la Esquina, Santa Fe, Argentina",,,no_encontrado
2a7968a6-de93-4654-a3b4-d395ea0bc9c3,Capilla Sagrado Corazón de Jesús - Hijas de María Auxiliadora,Rosario,,"Capilla Sagrado Corazón de Jesús - Hijas de María Auxiliadora, Rosario, Santa Fe, Argentina",,,no_encontrado
8c16935b-aeb5-49a0-bd3d-2496b6692f19,Iglesia San Jerónimo,Aldao,ALDAO,"Iglesia San Jerónimo, ALDAO, Aldao, Santa Fe, Argentina",-32.7043506,-60.8134179,ok
1d7d391e-791d-4f79-81ca-54a3fe747657,Iglesia San Juan Bautista,Andino,ANDINO,"Iglesia San Juan Bautista, Andino, Santa Fe, Argentina",,,no_encontrado
bed89882-363e-40d2-9f47-4b95427ee9b4,Capilla Santa Teresa de Ávila,Sn. José de la Esquina,"Wheelwrigth s/n, 2183 – LOS NOGALES","Capilla Santa Teresa de Ávila, Sn. José de la Esquina, Santa Fe, Argentina",,,no_encontrado
4708e0be-79ea-4083-a950-fee141352095,Capilla Santiago Apóstol,Rosario,Juan B. Justo y Cullen,"Capilla Santiago Apóstol, Rosario, Santa Fe, Argentina",-32.9146551,-60.7098413,ok_fallback
5db18d7f-e703-45e0-9ae2-57dc549b01d6,Capilla San Joaquín y Santa Ana,Rosario,Dr. J.J. Pérez 2851,"Capilla San Joaquín y Santa Ana, Rosario, Santa Fe, Argentina",,,no_encontrado
372de17f-6bb6-4c37-b1ce-8ae353f96225,"Capilla del Hospital Español,",Rosario,Sarmiento 3150,"Capilla del Hospital Español,, Rosario, Santa Fe, Argentina",,,no_encontrado
264483df-d5cd-4a2b-a287-d41b7d78cd41,Capilla San Héctor Valdivielso,Rosario,"Ecuador y Casilda, Bº Fisherton Este","Capilla San Héctor Valdivielso, Rosario, Santa Fe, Argentina",,,no_encontrado
8a55080f-0f89-44e5-9940-db685a2350a0,Capilla Jesús Misericordioso,San Lorenzo,"E. del Vidal y H. del Carril, Bº Fonavi Oeste","Capilla Jesús Misericordioso, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
382f033c-8239-4701-ba9a-48d55ba25d18,Capilla Ntra. Sra. de la Asunción,San Lorenzo,Bolivia 2640,"Capilla Ntra. Sra. de la Asunción, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
4ce47703-46a8-4a85-8589-1f67f7f2e917,Capilla Sagrado Corazón de Jesús,San Lorenzo,"Houssay 2780, Bº 3 de Febrero","Capilla Sagrado Corazón de Jesús, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
24154ea0-3f15-4d4d-bb36-a8fb402c0102,Capilla San Cayetano,San Lorenzo,Uriburu y 3 de Febrero,"Capilla San Cayetano, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
77be9d79-a38f-46c0-bc69-52cd072070ab,Capilla San Francisco,San Lorenzo,"Islas Malvinas y España, Bº Norte","Capilla San Francisco, San Lorenzo, Santa Fe, Argentina",,,no_encontrado
c61d3b26-f11c-486a-af78-64972ca0250f,Capilla Ntra. Sra. del Rosario - Hospital IPAM,Rosario,,"Capilla Ntra. Sra. del Rosario - Hospital IPAM, Rosario, Santa Fe, Argentina",,,no_encontrado
31a2bed7-5c84-4ab1-9d3b-524cfc9356c6,Capilla María Auxiliadora,Rosario,Av. De los Inmigrantes y San Luis,"Capilla María Auxiliadora, Rosario, Santa Fe, Argentina",,,no_encontrado
dbbca31e-ca3d-4d22-b36d-3fe057f89224,Capilla Santa Cecilia,VGG,Bv.San Diego y 17 de Octubre,"Capilla Santa Cecilia, VGG, Santa Fe, Argentina",,,no_encontrado
27428690-3482-4a08-b06b-a99690b1fc40,Iglesia Sagrado Corazón de Jesús,VGG,Bv.San Diego 1056,"Iglesia Sagrado Corazón de Jesús, VGG, Santa Fe, Argentina",,,no_encontrado
4e16ea98-c4a1-4b46-9e66-040aad5c40ef,Capilla de la casa Betania,Rosario,Santa María de Oro 1276,"Capilla de la casa Betania, Rosario, Santa Fe, Argentina",,,no_encontrado
41a40ab4-1c33-4dc2-a25b-0096b4546686,Capilla Ntra. Sra. de la Esperanza,VGG,Peñaloza s/n Bº La Esperanza,"Capilla Ntra. Sra. de la Esperanza, VGG, Santa Fe, Argentina",,,no_encontrado
0f81ecbf-0b8d-4be0-a044-6bc28b323df3,Capilla Nuestra Sra. del Rosario de San Nicolás,Rosario,"Suipacha y Bordabehere, Bº Alto Verde","Capilla Nuestra Sra. del Rosario de San Nicolás, Rosario, Santa Fe, Argentina",,,no_encontrado
17caa915-6761-423e-ab93-eb77103a5f8f,Capilla San Francisco.,VGG,Libertador y Pavón Bº Parque,"Capilla San Francisco., VGG, Santa Fe, Argentina",,,no_encontrado
45f5d5b3-5c17-4186-808e-87bfc631c133,Capilla Virgén de Itatí,Rosario,Bº Triángulo,"Capilla Virgén de Itatí, Rosario, Santa Fe, Argentina",,,no_encontrado
cb7a7bae-4386-4e9d-81aa-e1de599997a5,Capilla Virgen de Lourdes,VGG,García González s/n Bº Ghiglione,"Capilla Virgen de Lourdes, VGG, Santa Fe, Argentina",,,no_encontrado
6283a5a4-f59f-4d3c-8248-5db4332d9dda,Iglesia San Enrique la Antigua,VGG,Cafferata Pje.2,"Iglesia San Enrique la Antigua, VGG, Santa Fe, Argentina",,,no_encontrado
c64b1db9-fa45-4aa7-9093-521e0788a3ca,Iglesia Santa María de los Ángeles,VGG,,"Iglesia Santa María de los Ángeles, VGG, Santa Fe, Argentina",,,no_encontrado
98cbfa9d-d861-422c-8fa7-4f4bbba9bc54,Capilla María Madre de la Civilización del Amor,Rosario,", Uruguay 4051y Bv. Avellaneda","Capilla María Madre de la Civilización del Amor, Rosario, Santa Fe, Argentina",,,no_encontrado
6b41e8a1-d93d-400c-8b25-a5b6abb2dbc6,Centro comunitario “Mensajeros de Jesús”,Rosario,,"Centro comunitario “Mensajeros de Jesús”, Rosario, Santa Fe, Argentina",,,no_encontrado
8390a100-dccf-43fe-b2b9-327eb6fe724b,Capilla María Madre,Rosario,Bv. Avellaneda y Bordabehere,"Capilla María Madre, Rosario, Santa Fe, Argentina",-32.9333457,-60.6776759,ok_fallback
7f0b09f2-533f-4d47-96c1-8e901e31c734,Capilla Ntra. Sra. de Caacupé,Rosario,Pascual de Rosas y Av. Pellegrini,"Capilla Ntra. Sra. de Caacupé, Rosario, Santa Fe, Argentina",,,no_encontrado
0b38474e-8bfe-4468-a832-d09bba6464f8,Capilla Ntra. Sra. de Fátima,Rosario,Pascual de Rosas y San Lorenzo,"Capilla Ntra. Sra. de Fátima, Rosario, Santa Fe, Argentina",,,no_encontrado
7f6473a9-8711-4d85-9f50-780a79baf442,"Oratorio Santo Tomás Moro, UCA",Rosario,"Edificio 1, Pellegrini 3314","Oratorio Santo Tomás Moro, UCA, Rosario, Santa Fe, Argentina",,,no_encontrado
3c72eb0a-a7cd-4244-ac01-ef0113fffeaa,Capilla María Madre Nuestra,San Jerónimo Sud,"Estanislao López s/n,","Capilla María Madre Nuestra, San Jerónimo Sud, Santa Fe, Argentina",,,no_encontrado
247c04cd-4764-4698-85e0-0d714f07baf1,Capilla Madre del Salvador,Roldán,"calle 12 s/n, Villa Flores","Capilla Madre del Salvador, Roldán, Santa Fe, Argentina",,,no_encontrado
119906eb-36d7-40c9-b197-bfea0f0ae51a,Capilla San Benito,Roldán,Namuncurá s/n,"Capilla San Benito, Roldán, Santa Fe, Argentina",-32.9150197,-60.8700353,ok_fallback
b4da51f1-9e0b-4bd7-9f2f-eab119b59772,Capilla Virgen del Rosario,Chabás,Gral. López y Mitre,"Capilla Virgen del Rosario, Chabás, Santa Fe, Argentina",,,no_encontrado
154c8cc4-9cd1-4554-863e-b19300532cba,Iglesia San Carlos Borromeo,Chabás,"Belgrano y San Miguel, VILLADA","Iglesia San Carlos Borromeo, Chabás, Santa Fe, Argentina",,,no_encontrado
17a1b28b-0c92-49c0-8fd5-0650c68e5dd3,Capilla Ntra. Sra. de Lourdes,Serodino,"Zona rural, CARRIZALES","Capilla Ntra. Sra. de Lourdes, Serodino, Santa Fe, Argentina",,,no_encontrado
6a9e0b65-52c0-4970-a81b-07ed659e6272,Capilla Ntra. Sra. de la Esperanza,Rosario,Méjico 1526 A,"Capilla Ntra. Sra. de la Esperanza, Rosario, Santa Fe, Argentina",,,no_encontrado
95540495-c0ce-42c6-901f-7058bc518c1d,Capilla Virgén de Itatí,VGG,"Pje. Ferrari y Crespo, Bº Tassone","Capilla Virgén de Itatí, VGG, Santa Fe, Argentina",,,no_encontrado
d225a68c-c5e5-40b5-82e2-f583e34101ea,Capilla Virgén de Itatí,VGG,"San Rafael y Pablo VI, Bº Mortelari","Capilla Virgén de Itatí, VGG, Santa Fe, Argentina",,,no_encontrado
8dde448e-cfee-47e2-8c79-902013843b8d,Capilla Ntra. Sra. de Itatí,Roldán,Las Heras s/n,"Capilla Ntra. Sra. de Itatí, Roldán, Santa Fe, Argentina",,,no_encontrado
84d4a6ff-3ecf-4fe3-8fe0-ca6e8dcc13fb,"Capilla San Roque, Hospital Intendente Carrasco",Rosario,Zeballos y Río de Janeiro,"Capilla San Roque, Hospital Intendente Carrasco, Rosario, Santa Fe, Argentina",,,no_encontrado
